"68945","2171.6666666666665","4"
"68946","2171.0","4"
"68947","2172.0","4"
"68948","2187.3333333333335","4"
"68949","2240.3333333333335","4"
"68950","2241.3333333333335","4"
"68951","2229.3333333333335","4"
"68952","2193.3333333333335","4"
"68953","2185.6666666666665","4"
"68954","2178.0","4"
"68955","2192.0","4"
"68956","2219.6666666666665","4"
"68957","2240.3333333333335","4"
"68958","2207.0","4"
"68959","2164.3333333333335","4"
"68960","2129.6666666666665","4"
"68961","2127.6666666666665","4"
"68962","2114.6666666666665","4"
"68963","2112.3333333333335","4"
"68964","2109.3333333333335","4"
"68965","2086.6666666666665","4"
"68966","2078.3333333333335","4"
"68967","2083.6666666666665","4"
"68968","2096.0","4"
"68969","2121.0","4"
"68970","2146.0","4"
"68971","2157.0","4"
"68972","2162.0","4"
"68973","2174.6666666666665","4"
"68974","2185.6666666666665","4"
"68975","2200.0","4"
"68976","2224.3333333333335","4"
"68977","2266.0","4"
"68978","2287.0","4"
"68979","2260.6666666666665","4"
"68980","2176.0","4"
"68981","2110.3333333333335","4"
"68982","2100.0","4"
"68983","2104.6666666666665","4"
"68984","2145.6666666666665","4"
"68985","2170.6666666666665","4"
"68986","2181.6666666666665","4"
"68987","2176.3333333333335","4"
"68988","2147.0","4"
"68989","2100.0","4"
"68990","2078.3333333333335","4"
"68991","2053.6666666666665","4"
"68992","2055.6666666666665","4"
"68993","2054.0","4"
"68994","2064.3333333333335","4"
"68995","2087.0","4"
"68996","2115.6666666666665","4"
"68997","2147.6666666666665","4"
"68998","2164.3333333333335","4"
"68999","2177.0","4"
"69000","2182.6666666666665","4"
"69001","2159.6666666666665","4"
"69002","2195.0","4"
"69003","2259.6666666666665","4"
"69004","2269.6666666666665","4"
"69005","2235.0","4"
"69006","2200.6666666666665","4"
"69007","2191.3333333333335","4"
"69008","2191.3333333333335","4"
"69009","2195.0","4"
"69010","2217.6666666666665","4"
"69011","2202.6666666666665","4"
"69012","2151.3333333333335","4"
"69013","2114.0","4"
"69014","2116.3333333333335","4"
"69015","2114.3333333333335","4"
"69016","2129.3333333333335","4"
"69017","2124.3333333333335","4"
"69018","2114.3333333333335","4"
"69019","2095.0","4"
"69020","2125.3333333333335","4"
"69021","2125.3333333333335","4"
"69022","2131.6666666666665","4"
"69023","2140.3333333333335","4"
"69024","2149.6666666666665","4"
"69025","2169.6666666666665","4"
"69026","2186.3333333333335","4"
"69027","2197.0","4"
"69028","2203.0","4"
"69029","2230.0","4"
"69030","2271.6666666666665","4"
"69031","2259.6666666666665","4"
"69032","2188.6666666666665","4"
"69033","2127.0","4"
"69034","2108.3333333333335","4"
"69035","2116.6666666666665","4"
"69036","2138.6666666666665","4"
"69037","2152.0","4"
"69038","2159.6666666666665","4"
"69039","2167.3333333333335","4"
"69040","2157.3333333333335","4"
"69041","2121.0","4"
"69042","2094.3333333333335","4"
"69043","2060.3333333333335","4"
"69044","2043.0","4"
"69045","2047.0","4"
"69046","2071.6666666666665","4"
"69047","2106.0","4"
"69048","2146.6666666666665","4"
"69049","2167.3333333333335","4"
"69050","2169.6666666666665","4"
"69051","2175.6666666666665","4"
"69052","2181.6666666666665","4"
"69053","2140.6666666666665","4"
"69054","2170.3333333333335","4"
"69055","2243.6666666666665","4"
"69056","2271.3333333333335","4"
"69057","2237.6666666666665","4"
"69058","2210.6666666666665","4"
"69059","2207.3333333333335","4"
"69060","2200.0","4"
"69061","2224.3333333333335","4"
"69062","2212.6666666666665","4"
"69063","2187.6666666666665","4"
"69064","2148.0","4"
"69065","2122.6666666666665","4"
"69066","2126.0","4"
"69067","2127.6666666666665","4"
"69068","2143.0","4"
"69069","2135.0","4"
"69070","2118.0","4"
"69071","2086.3333333333335","4"
"69072","2061.3333333333335","4"
"69073","2062.6666666666665","4"
"69074","2088.6666666666665","4"
"69075","2140.3333333333335","4"
"69076","2172.0","4"
"69077","2191.6666666666665","4"
"69078","2186.6666666666665","4"
"69079","2187.6666666666665","4"
"69080","2181.6666666666665","4"
"69081","2188.3333333333335","4"
"69082","2251.3333333333335","4"
"69083","2269.3333333333335","4"
"69084","2264.0","4"
"69085","2189.6666666666665","4"
"69086","2135.0","4"
"69087","2116.0","4"
"69088","2112.3333333333335","4"
"69089","2122.3333333333335","4"
"69090","2127.0","4"
"69091","2136.3333333333335","4"
"69092","2148.3333333333335","4"
"69093","2151.0","4"
"69094","2156.3333333333335","4"
"69095","2127.6666666666665","4"
"69096","2098.3333333333335","4"
"69097","2072.6666666666665","4"
"69098","2070.3333333333335","4"
"69099","2072.3333333333335","4"
"69100","2084.6666666666665","4"
"69101","2098.0","4"
"69102","2119.6666666666665","4"
"69103","2141.6666666666665","4"
"69104","2162.0","4"
"69105","2177.0","4"
"69106","2168.0","4"
"69107","2154.6666666666665","4"
"69108","2188.0","4"
"69109","2236.0","4"
"69110","2244.3333333333335","4"
"69111","2237.3333333333335","4"
"69112","2233.3333333333335","4"
"69113","2232.6666666666665","4"
"69114","2224.0","4"
"69115","2231.3333333333335","4"
"69116","2213.6666666666665","4"
"69117","2194.3333333333335","4"
"69118","2139.6666666666665","4"
"69119","2128.3333333333335","4"
"69120","2138.3333333333335","4"
"69121","2126.6666666666665","4"
"69122","2111.6666666666665","4"
"69123","2105.3333333333335","4"
"69124","2086.3333333333335","4"
"69125","2073.3333333333335","4"
"69126","2078.0","4"
"69127","2093.0","4"
"69128","2123.6666666666665","4"
"69129","2157.3333333333335","4"
"69130","2171.0","4"
"69131","2164.3333333333335","4"
"69132","2184.0","4"
"69133","2189.3333333333335","4"
"69134","2200.3333333333335","4"
"69135","2228.6666666666665","4"
"69136","2268.3333333333335","4"
"69137","2281.6666666666665","4"
"69138","2245.6666666666665","4"
"69139","2162.3333333333335","4"
"69140","2118.6666666666665","4"
"69141","2127.6666666666665","4"
"69142","2147.3333333333335","4"
"69143","2166.3333333333335","4"
